fecha,area_km2,pct_visible,satelite
2018-02-18,308.63089599552495,85.42236681695967,LANDSAT_8
2018-03-31,255.8342949972534,75.25645821655034,LANDSAT_8
2018-03-31,292.14892288491006,77.17101147138362,LANDSAT_8
2018-04-07,317.1353896130432,92.03106784388623,LANDSAT_8
2018-04-16,264.790917210144,76.66594330973993,LANDSAT_8
2018-04-16,305.44629940503705,78.46278773044247,LANDSAT_8
2018-05-18,271.8773716096993,80.86197056421076,LANDSAT_8
2018-05-18,309.71205479857974,82.30494637999216,LANDSAT_8
2018-06-03,251.13489481669228,72.3775189895748,LANDSAT_8
2018-06-03,296.4125692728868,75.3943348286585,LANDSAT_8
2018-07-12,3.7144024048088524,72.49358133980024,LANDSAT_8
2018-07-21,241.55026406846446,71.37547633315931,LANDSAT_8
2018-07-21,286.56997725686585,74.45459608466206,LANDSAT_8
2018-07-28,128.67177797486525,81.89510065646932,LANDSAT_8
2018-08-13,207.0707992309956,73.26422258606789,LANDSAT_8
2018-10-09,263.38742023484986,71.77641912637256,LANDSAT_8
2018-10-09,306.014285315969,74.90782489007786,LANDSAT_8
2018-12-19,296.70152247236706,93.9370014649594,LANDSAT_8
2019-01-20,314.0035316881545,95.6095557684313,LANDSAT_8
2019-01-29,247.06625827896178,70.93454609050505,LANDSAT_8
2019-01-29,294.2838113771574,73.93311268656254,LANDSAT_8
2019-02-14,252.48803351728492,71.88870642707647,LANDSAT_8
2019-02-14,296.65062498775427,73.25878560248142,LANDSAT_8
2019-02-21,247.67761158913643,72.82456966117415,LANDSAT_8
2019-03-09,315.04884216761576,95.42838976926885,LANDSAT_8
2019-04-10,30.639825477729588,73.97064495769845,LANDSAT_8
2019-04-19,261.08883599338617,77.84080344433566,LANDSAT_8
2019-04-19,284.7604562905779,78.54961274354761,LANDSAT_8
2019-04-26,113.87557676790938,81.01385424867104,LANDSAT_8
2019-05-21,261.51290673758353,77.06029074004408,LANDSAT_8
2019-05-21,299.88223598631794,79.16103002190557,LANDSAT_8
2019-05-28,28.543881366559916,71.65040249451874,LANDSAT_8
2019-07-08,252.0995545755814,74.38289610732662,LANDSAT_8
2019-07-08,292.4954577481944,77.09396168172809,LANDSAT_8
2019-07-31,33.10316077025649,79.34793038287528,LANDSAT_8
2019-08-09,242.39817025722417,71.59444275432013,LANDSAT_8
2019-08-09,282.5985170068229,74.36628065102462,LANDSAT_8
2019-08-16,270.59786985483396,93.48031467934875,LANDSAT_8
2019-09-17,281.8486392989787,78.77782298614791,LANDSAT_8
2019-10-28,232.8462045255754,74.61992073138047,LANDSAT_8
2019-10-28,265.4762145638344,76.25210274290696,LANDSAT_8
2019-11-04,291.8637858489258,92.76038185701472,LANDSAT_8
2019-11-20,270.7678564871192,87.95571175631711,LANDSAT_8
2019-12-15,220.29634996219363,71.3549559651684,LANDSAT_8
2019-12-15,255.2758571212833,73.659239765368,LANDSAT_8
2019-12-22,225.0295536758509,91.21791859047174,LANDSAT_8
2020-02-24,262.8155084112908,92.36990135663986,LANDSAT_8
2020-03-11,254.61598644906582,73.27703248395864,LANDSAT_8
2020-03-27,271.82344327120364,91.86266335027409,LANDSAT_8
2020-04-12,196.20624991129057,70.17143744303127,LANDSAT_8
2020-04-28,30.97432597609193,72.2819656096454,LANDSAT_8
2020-05-07,240.9088956621776,70.73937417711915,LANDSAT_8
2020-05-23,222.21130551744722,71.71845354478481,LANDSAT_8
2020-05-23,252.66369812976384,74.70575278837337,LANDSAT_8
2020-06-08,227.61171980150863,74.2241503216474,LANDSAT_8
2020-06-08,257.0611793896137,76.99445783072541,LANDSAT_8
2020-06-15,190.37452076834595,84.23473511001492,LANDSAT_8
2020-07-01,16.375579155609252,75.6289239835495,LANDSAT_8
2020-07-10,230.15870060488808,75.04898914334277,LANDSAT_8
2020-07-10,259.45010345593596,77.53659637769333,LANDSAT_8
2020-07-17,5.65947744958161,77.33690896236641,LANDSAT_8
2020-09-03,37.62585528330772,80.0468113421884,LANDSAT_8
2020-09-19,261.99961429205206,91.93332424285002,LANDSAT_8
2020-10-05,232.73721648669382,90.58058936602352,LANDSAT_8
2020-10-30,148.99582320523655,70.0874493481723,LANDSAT_8
2020-12-01,206.39964754068748,74.75054634057803,LANDSAT_8
2020-12-01,218.70520285366283,76.04282815874595,LANDSAT_8
2020-12-08,253.19587779404728,91.08362113165433,LANDSAT_8
2020-12-24,23.697937146609316,72.59488840131085,LANDSAT_8
2021-01-25,242.64433805972493,93.8831127035182,LANDSAT_8
2021-02-03,201.10413489708827,70.86016953438686,LANDSAT_8
2021-02-03,238.03160020694818,74.90584130599309,LANDSAT_8
2021-02-10,229.52071927631022,84.95830532489411,LANDSAT_8
2021-02-19,221.64817145715094,75.06295541881377,LANDSAT_8
2021-02-19,249.92007771958248,77.62744133435537,LANDSAT_8
2021-02-26,153.46511104446208,80.34074974001776,LANDSAT_8
2021-03-14,242.81213307073975,87.7849390489502,LANDSAT_8
2021-04-08,206.88822960321045,77.76072961501337,LANDSAT_8
2021-04-08,227.14249147906494,79.28711160426234,LANDSAT_8
2021-05-17,24.0488025622853,76.48409691974882,LANDSAT_8
2021-06-11,200.33854364344387,79.21552384909494,LANDSAT_8
2021-06-11,219.55944921704102,81.2089251469312,LANDSAT_8
2021-07-20,46.64302781866216,84.37027796735606,LANDSAT_8
2021-09-06,220.73525553538127,93.52214373343395,LANDSAT_8
2021-10-08,101.58574417369529,83.24222610663229,LANDSAT_8
2021-10-17,142.86259445977782,70.74673901334691,LANDSAT_8
2021-10-17,147.45533378552247,72.88104556018126,LANDSAT_8
2021-11-11,176.777455008026,91.48434824991193,LANDSAT_9
2021-11-18,186.4532328677471,71.71506319470768,LANDSAT_8
2021-12-04,160.66594525891114,72.98864889052196,LANDSAT_8
2021-12-04,162.80159299462892,73.97019688268345,LANDSAT_8
2021-12-12,201.63993269335938,76.10376055831321,LANDSAT_9
2021-12-27,221.2313268524893,93.90025887420921,LANDSAT_8
2021-12-28,175.52377413507438,75.87607468351402,LANDSAT_9
2021-12-28,180.29329624780632,75.90908851736454,LANDSAT_9
2022-01-04,219.63896982429893,93.28160772260826,LANDSAT_9
2022-01-05,180.91305771706016,72.06963667047042,LANDSAT_8
2022-01-05,193.98019852264403,74.53868072446123,LANDSAT_8
2022-01-13,185.78554515234376,73.69541969783438,LANDSAT_9
2022-01-13,206.29468168621827,75.7995510481373,LANDSAT_9
2022-01-29,183.29875585705565,79.47891644897801,LANDSAT_9
2022-01-29,201.169670166687,80.56222870752153,LANDSAT_9
2022-02-21,189.90761800966268,91.34241532850984,LANDSAT_9
2022-02-22,166.3055828009282,73.0170850953754,LANDSAT_8
2022-02-22,177.3317439619581,74.58231594562402,LANDSAT_8
2022-03-01,185.59719855340578,88.85892328256965,LANDSAT_8
2022-03-17,189.1456101488456,88.7273577582839,LANDSAT_8
2022-03-25,194.42042662817383,91.83369625667326,LANDSAT_9
2022-04-10,30.495524367656632,76.47764163758602,LANDSAT_9
2022-04-11,184.651887144329,88.63089078265746,LANDSAT_8
2022-04-11,189.28481223486327,87.61784471389723,LANDSAT_8
2022-05-05,165.71360844468302,83.85793533337832,LANDSAT_9
2022-05-05,168.8747781619873,83.39425991138934,LANDSAT_9
2022-05-13,170.61762147589113,79.9114932419192,LANDSAT_8
2022-05-13,176.68660918676758,81.89447082770785,LANDSAT_8
2022-05-20,6.030109981018066,80.58796290967926,LANDSAT_8
2022-05-21,168.84053112182616,82.83140842568108,LANDSAT_9
2022-05-21,171.95249278961182,83.04067499005001,LANDSAT_9
2022-05-28,47.99761724554443,81.47529597625021,LANDSAT_9
2022-05-29,161.90959625286865,74.94179846380608,LANDSAT_8
2022-05-29,167.814652890625,77.43814453072964,LANDSAT_8
2022-06-05,95.49175583996582,86.23967364224096,LANDSAT_8
2022-06-06,149.63301643005371,75.50894236861782,LANDSAT_9
2022-06-06,154.80848975592042,77.28925834227469,LANDSAT_9
2022-07-07,5.069165796447754,79.61928036026576,LANDSAT_8
2022-07-24,154.63834810040282,70.00581565813457,LANDSAT_9
2022-07-31,53.678510876403806,70.76179069174226,LANDSAT_9
2022-08-01,149.0170963083532,71.69525938822196,LANDSAT_8
2022-08-01,147.0364729644811,71.54352181270632,LANDSAT_8
2022-08-17,149.24309048236083,79.76217162381806,LANDSAT_8
2022-08-17,152.44780988879396,81.77073361470349,LANDSAT_8
2022-08-24,1.4708497412109376,76.99806905279793,LANDSAT_8
2022-09-10,121.52963907177806,71.63569079949957,LANDSAT_9
2022-09-25,155.26341707979665,73.05714450499005,LANDSAT_8
2022-10-20,132.9675474634974,75.68627521584507,LANDSAT_8
2022-10-20,124.32070703631592,76.87310844878034,LANDSAT_8
2022-10-27,146.02729093337763,81.5184643617914,LANDSAT_8
2022-11-04,163.65001206390022,89.05891232425846,LANDSAT_9
2022-11-29,140.4181240490687,74.82380558203766,LANDSAT_9
2022-11-29,136.7990395836792,75.54971173244584,LANDSAT_9
2022-12-06,157.92744219434022,86.92450783627059,LANDSAT_9
2022-12-14,118.01545882867862,77.87221787364611,LANDSAT_8
2022-12-15,138.34736562255503,76.81068846825467,LANDSAT_9
2022-12-15,110.93614662939453,75.86914807617234,LANDSAT_9
2022-12-22,137.56156843695499,74.94940469836902,LANDSAT_9
2022-12-30,141.02526796337534,80.8902734853279,LANDSAT_8
2023-01-07,163.14650703008675,90.66346874057443,LANDSAT_9
2023-01-15,164.4025512677002,93.24282861051122,LANDSAT_8
2023-01-16,149.51871318505502,75.24571260564491,LANDSAT_9
2023-01-16,155.6065016036377,76.64239383814272,LANDSAT_9
2023-02-16,145.6860011196289,82.2613329824319,LANDSAT_8
2023-03-04,140.43029688256837,90.07292721063688,LANDSAT_8
2023-03-05,104.20395650170899,75.19735366600862,LANDSAT_9
2023-03-05,112.68700733117676,76.70100118122579,LANDSAT_9
2023-03-12,139.48182565380858,91.03845861856777,LANDSAT_9
2023-03-21,125.8793094352417,79.43809247835367,LANDSAT_9
2023-03-21,118.49828946447754,78.1012346337019,LANDSAT_9
2023-04-13,30.535321108154296,82.4939840934026,LANDSAT_9
2023-04-29,48.58481939592381,84.67676859461467,LANDSAT_9
2023-04-30,113.79059233066933,83.58429969917532,LANDSAT_8
2023-04-30,113.77315825805664,84.40114148243872,LANDSAT_8
2023-05-08,104.04010847509765,79.50424198114835,LANDSAT_9
2023-05-08,104.11578487408447,77.02101833974379,LANDSAT_9
2023-05-15,109.32233037045923,76.88541381644008,LANDSAT_9
2023-06-09,112.69280431228555,74.15208238694991,LANDSAT_9
2023-06-16,117.93053501213953,90.54285203996926,LANDSAT_9
2023-06-17,119.30361782458137,75.0763237553916,LANDSAT_8
2023-06-17,119.32514744946289,77.49929166327006,LANDSAT_8
2023-06-24,111.12948306935604,93.947679984257,LANDSAT_8
2023-06-25,116.12243576755755,74.90805432790758,LANDSAT_9
2023-06-25,115.29100134934825,76.6720774037328,LANDSAT_9
2023-07-02,37.451072030029295,80.8947690753215,LANDSAT_9
2023-07-03,116.53836061108399,76.95237178003602,LANDSAT_8
2023-07-03,116.44290573931885,78.88884609105433,LANDSAT_8
2023-07-10,4.009140958675609,72.78548627483393,LANDSAT_8
2023-07-11,115.13247346905159,80.20347159881203,LANDSAT_9
2023-07-11,114.96665650482177,81.35445846580076,LANDSAT_9
2023-07-18,5.787095648006663,77.91669090992829,LANDSAT_9
2023-07-26,8.219909643062817,84.89121583617188,LANDSAT_8
2023-08-03,2.9742140158655506,84.4459220399526,LANDSAT_9
2023-08-11,99.2115721883545,91.28918471373152,LANDSAT_8
2023-08-28,80.37527642693733,76.58327682908691,LANDSAT_9
2023-08-28,78.24412900616456,77.57118002748226,LANDSAT_9
2023-09-04,14.407743896724924,85.71105653978998,LANDSAT_9
2023-09-05,105.21574824395393,73.11054204393498,LANDSAT_8
2023-09-05,105.16792151574707,75.93176138942022,LANDSAT_8
2023-09-12,104.11059811828254,92.95083384894033,LANDSAT_8
2023-09-13,100.93831568133186,81.30916897292029,LANDSAT_9
2023-09-13,100.677924210083,81.89659454784747,LANDSAT_9
2023-09-20,101.99578529693244,84.45379450952512,LANDSAT_9
2023-09-21,66.06123714355469,70.62775864274704,LANDSAT_8
2023-09-28,74.93504551903938,90.57325464057783,LANDSAT_8
2023-10-22,99.29547418212532,88.80219925631032,LANDSAT_9
2023-11-07,94.77120151794074,93.5995458706987,LANDSAT_9
2023-12-09,91.4214799371302,79.81874817541326,LANDSAT_9
2023-12-10,96.69419997564339,74.9284360847009,LANDSAT_8
2023-12-10,96.24916009436035,77.07773878651867,LANDSAT_8
2023-12-17,66.07216377672981,86.79624965576758,LANDSAT_8
2023-12-18,64.77776204418586,74.8365673450981,LANDSAT_9
2023-12-18,64.02650167736816,77.05038114904433,LANDSAT_9
2024-01-27,90.34233823883056,74.89015480222211,LANDSAT_8
2024-01-27,84.40041428649903,75.03505082259534,LANDSAT_8
2024-02-03,84.89469562371826,86.55745343305813,LANDSAT_8
2024-02-04,81.76830482733155,84.22998574495584,LANDSAT_9
2024-02-04,73.75769386541748,83.1211810002493,LANDSAT_9
2024-02-20,83.4084954954834,77.47621743631659,LANDSAT_9
2024-02-20,66.17108758203125,77.16831425952789,LANDSAT_9
2024-02-27,89.39909923480225,89.29539740926279,LANDSAT_9
2024-03-14,78.48281062908936,73.87498378904799,LANDSAT_9
2024-03-22,84.63077467437743,88.74652904295178,LANDSAT_8
2024-03-30,79.31030290270996,84.16200076562052,LANDSAT_9
2024-03-31,80.6334135487671,78.1802622968479,LANDSAT_8
2024-03-31,84.25268127929688,80.24943574423796,LANDSAT_8
2024-04-08,74.7500069981079,85.81692568337512,LANDSAT_9
2024-04-08,71.78693963208008,83.83833236397305,LANDSAT_9
2024-05-02,67.43563733782959,70.02833036437059,LANDSAT_8
2024-05-02,59.02307693041992,72.47149098440467,LANDSAT_8
2024-05-09,82.40782331585693,86.2754471151343,LANDSAT_8
2024-05-25,48.038483342693254,85.80878532660111,LANDSAT_8
2024-05-26,80.38267197788612,80.41250257656962,LANDSAT_9
2024-05-26,80.21121255206299,81.05073602968228,LANDSAT_9
2024-06-02,74.10569107242958,87.7990450199701,LANDSAT_9
2024-06-03,79.15321002317421,78.693966029672,LANDSAT_8
2024-06-03,79.00516862652587,80.72616569540732,LANDSAT_8
2024-06-11,74.48093277215577,70.57204215112165,LANDSAT_9
2024-06-26,137.3336288285216,78.78192052718752,LANDSAT_8
2024-07-04,220.24303462564336,88.43307796212532,LANDSAT_9
2024-07-05,193.1074467264263,73.28360970657853,LANDSAT_8
2024-07-05,214.36250110131837,75.78166294498412,LANDSAT_8
2024-07-21,203.63243350986806,71.51925029802328,LANDSAT_8
2024-07-21,221.53325404613156,73.95533361079775,LANDSAT_8
2024-08-05,226.81304462970783,83.49555166167526,LANDSAT_9
2024-08-14,209.99041278840215,78.48940490052804,LANDSAT_9
2024-08-14,232.0168079327098,79.59446512143712,LANDSAT_9
2024-08-21,234.43754832284628,87.18241764385772,LANDSAT_9
2024-08-29,234.04434488902848,90.9788005168115,LANDSAT_8
2024-08-30,213.62859209139143,81.64803426644825,LANDSAT_9
2024-08-30,233.71294980926822,82.26181075604605,LANDSAT_9
2024-09-22,248.1113088499495,81.28005128222772,LANDSAT_9
2024-09-30,260.6478313915334,95.9101517239895,LANDSAT_8
2024-10-08,265.44856772997906,93.28185714686086,LANDSAT_9
2024-10-09,229.94672392476352,75.46171958413049,LANDSAT_8
2024-10-09,263.66910464352907,77.87690732364041,LANDSAT_8
2024-11-17,268.57254273441276,89.27963336260906,LANDSAT_8
2024-11-18,244.17382657932393,80.2683352453998,LANDSAT_9
2024-11-18,273.93559092687195,81.70432807692791,LANDSAT_9
2024-11-25,273.3921034987491,82.36750646319331,LANDSAT_9
2024-12-12,204.23757174109414,71.05195576922415,LANDSAT_8
2024-12-12,224.8392368595459,72.55000988463539,LANDSAT_8
2024-12-28,240.3621325021415,75.94570102360557,LANDSAT_8
2024-12-28,276.01759793728985,78.0830313849026,LANDSAT_8
2025-01-04,278.4240695811332,88.77222276455382,LANDSAT_8
2025-01-05,252.2289635567627,70.37776204254791,LANDSAT_9
2025-03-01,277.0275265183484,89.60196307612811,LANDSAT_9
2025-03-09,274.42728270039515,88.76952413722279,LANDSAT_8
2025-03-10,246.05170084135287,83.11074767273836,LANDSAT_9
2025-03-10,274.11208234808515,83.25104907967199,LANDSAT_9
2025-03-17,271.8566214846955,88.04216559303003,LANDSAT_9
2025-03-18,238.52334791729902,76.81460319614894,LANDSAT_8
2025-03-18,272.60631018484963,78.81971786363725,LANDSAT_8
2025-03-25,271.48715843300926,76.28101264306217,LANDSAT_8
2025-04-03,240.19420371313643,81.22190442971882,LANDSAT_8
2025-04-03,268.6175412935133,82.54672192953899,LANDSAT_8
2025-04-10,269.3759080504952,87.77356650681091,LANDSAT_8
2025-04-11,243.58149901993286,85.24236472761724,LANDSAT_9
2025-04-11,268.58824631889456,84.92518702136482,LANDSAT_9
2025-04-27,239.88521685682778,84.12219861567947,LANDSAT_9
2025-04-27,264.8317266876805,84.01464184862733,LANDSAT_9
2025-05-12,11.4783237383813,73.17188499886522,LANDSAT_8
2025-05-13,237.5674617942854,82.5253217594737,LANDSAT_9
2025-05-13,262.6401164494572,82.73453039555318,LANDSAT_9
2025-05-20,133.8870741730955,79.14402955848213,LANDSAT_9
2025-07-16,219.09560063644997,74.25770213908784,LANDSAT_9
2025-07-16,237.43723027930767,73.77176292241451,LANDSAT_9
2025-07-23,134.42733090902126,86.03800342773081,LANDSAT_9
2025-07-24,229.49907813199079,73.63339468503621,LANDSAT_8
2025-07-24,262.07234507110167,76.06591587407348,LANDSAT_8
2025-07-31,255.34245596397443,90.6008546596384,LANDSAT_8
2025-08-01,227.9595683989775,71.25415986674336,LANDSAT_9
2025-08-01,254.60371797933615,72.47379720006691,LANDSAT_9
2025-08-08,112.03254320321643,83.26165764212193,LANDSAT_9
2025-08-09,230.91792693774318,76.5883515718076,LANDSAT_8
2025-08-09,263.3684747049831,78.8270672140029,LANDSAT_8
2025-08-16,252.11829803234815,82.15079733359251,LANDSAT_8
2025-08-17,234.36390793681906,79.24874171529498,LANDSAT_9
2025-08-17,262.13966671112087,80.1814330186151,LANDSAT_9
