fecha,almacenamiento_hm3,namo_hm3,pct_llenado
2007-01-01,1381.58,3910.68994140625,35.33
2007-01-02,1381.58,3910.68994140625,35.33
2007-01-03,1381.58,3910.68994140625,35.33
2007-01-04,1381.58,3910.68994140625,35.33
2007-01-05,1381.58,3910.68994140625,35.33
2007-01-06,1381.58,3910.68994140625,35.33
2007-01-07,1381.58,3910.68994140625,35.33
2007-01-08,1381.58,3910.68994140625,35.33
2007-01-09,1379.31,3910.68994140625,35.27
2007-01-10,1379.31,3910.68994140625,35.27
2007-01-11,1377.04,3910.68994140625,35.21
2007-01-12,1377.04,3910.68994140625,35.21
2007-01-13,1374.773,3910.68994140625,35.15
2007-01-14,1372.5,3910.68994140625,35.1
2007-01-15,1372.5,3910.68994140625,35.1
2007-01-16,1370.35,3910.68994140625,35.04
2007-01-17,1366.05,3910.68994140625,34.93
2007-01-18,1361.75,3910.68994140625,34.82
2007-01-19,1357.45,3910.68994140625,34.71
2007-01-20,1353.15,3910.68994140625,34.6
2007-01-21,1348.85,3910.68994140625,34.49
2007-01-22,1344.55,3910.68994140625,34.38
2007-01-23,1340.25,3910.68994140625,34.27
2007-01-24,1335.95,3910.68994140625,34.16
2007-01-25,1333.8,3910.68994140625,34.11
2007-01-26,1333.8,3910.68994140625,34.11
2007-01-27,1333.8,3910.68994140625,34.11
2007-01-28,1333.8,3910.68994140625,34.11
2007-01-29,1333.8,3910.68994140625,34.11
2007-01-30,1331.65,3910.68994140625,34.05
2007-01-31,1331.65,3910.68994140625,34.05
2007-02-01,1331.65,3910.68994140625,34.05
2007-02-02,1331.65,3910.68994140625,34.05
2007-02-03,1331.65,3910.68994140625,34.05
2007-02-04,1331.65,3910.68994140625,34.05
2007-02-05,1344.55,3910.68994140625,34.38
2007-02-06,1344.55,3910.68994140625,34.38
2007-02-07,1346.7,3910.68994140625,34.44
2007-02-08,1346.7,3910.68994140625,34.44
2007-02-09,1346.7,3910.68994140625,34.44
2007-02-10,1346.7,3910.68994140625,34.44
2007-02-11,1348.85,3910.68994140625,34.49
2007-02-12,1351.0,3910.68994140625,34.55
2007-02-13,1351.0,3910.68994140625,34.55
2007-02-14,1351.0,3910.68994140625,34.55
2007-02-15,1351.0,3910.68994140625,34.55
2007-02-16,1351.0,3910.68994140625,34.55
2007-02-17,1351.0,3910.68994140625,34.55
2007-02-18,1348.85,3910.68994140625,34.49
2007-02-19,1348.85,3910.68994140625,34.49
2007-02-20,1348.85,3910.68994140625,34.49
2007-02-21,1348.85,3910.68994140625,34.49
2007-02-22,1348.85,3910.68994140625,34.49
2007-02-23,1348.85,3910.68994140625,34.49
2007-02-24,1346.7,3910.68994140625,34.44
2007-02-25,1346.7,3910.68994140625,34.44
2007-02-26,1346.7,3910.68994140625,34.44
2007-02-27,1346.7,3910.68994140625,34.44
2007-02-28,1346.7,3910.68994140625,34.44
2007-03-01,1346.7,3910.68994140625,34.44
2007-03-02,1346.7,3910.68994140625,34.44
2007-03-03,1346.7,3910.68994140625,34.44
2007-03-04,1344.55,3910.68994140625,34.38
2007-03-05,1344.55,3910.68994140625,34.38
2007-03-06,1344.55,3910.68994140625,34.38
2007-03-07,1342.4,3910.68994140625,34.33
2007-03-08,1342.4,3910.68994140625,34.33
2007-03-09,1340.25,3910.68994140625,34.27
2007-03-10,1338.1,3910.68994140625,34.22
2007-03-11,1338.1,3910.68994140625,34.22
2007-03-12,1335.95,3910.68994140625,34.16
2007-03-13,1333.8,3910.68994140625,34.11
2007-03-14,1329.5,3910.68994140625,34.0
2007-03-15,1323.05,3910.68994140625,33.83
2007-03-16,1318.75,3910.68994140625,33.72
2007-03-17,1314.45,3910.68994140625,33.61
2007-03-18,1310.15,3910.68994140625,33.5
2007-03-19,1303.7,3910.68994140625,33.34
2007-03-20,1299.4,3910.68994140625,33.23
2007-03-21,1295.1,3910.68994140625,33.12
2007-03-22,1292.95,3910.68994140625,33.06
2007-03-23,1286.5,3910.68994140625,32.9
2007-03-24,1282.2,3910.68994140625,32.79
2007-03-25,1277.9,3910.68994140625,32.68
2007-03-26,1273.6,3910.68994140625,32.57
2007-03-27,1269.3,3910.68994140625,32.46
2007-03-28,1265.0,3910.68994140625,32.35
2007-03-29,1260.98,3910.68994140625,32.24
2007-03-30,1260.98,3910.68994140625,32.24
2007-03-31,1252.93,3910.68994140625,32.04
2007-04-01,1248.9,3910.68994140625,31.94
2007-04-02,1254.94,3910.68994140625,32.09
2007-04-03,1254.94,3910.68994140625,32.09
2007-04-04,1252.93,3910.68994140625,32.04
2007-04-05,1252.93,3910.68994140625,32.04
2007-04-06,1252.93,3910.68994140625,32.04
2007-04-07,1252.93,3910.68994140625,32.04
2007-04-08,1252.93,3910.68994140625,32.04
2007-04-09,1252.93,3910.68994140625,32.04
2007-04-10,1250.92,3910.68994140625,31.99
2007-04-11,1250.92,3910.68994140625,31.99
2007-04-12,1250.92,3910.68994140625,31.99
2007-04-13,1250.92,3910.68994140625,31.99
2007-04-14,1248.9,3910.68994140625,31.94
2007-04-15,1248.9,3910.68994140625,31.94
2007-04-16,1246.89,3910.68994140625,31.88
2007-04-17,1244.88,3910.68994140625,31.83
2007-04-18,1242.87,3910.68994140625,31.78
2007-04-19,1236.83,3910.68994140625,31.63
2007-04-20,1232.81,3910.68994140625,31.52
2007-04-21,1226.77,3910.68994140625,31.37
2007-04-22,1218.72,3910.68994140625,31.16
2007-04-23,1218.72,3910.68994140625,31.16
2007-04-24,1202.63,3910.68994140625,30.75
2007-04-25,1194.58,3910.68994140625,30.55
2007-04-26,1186.53,3910.68994140625,30.34
2007-04-27,1180.5,3910.68994140625,30.19
2007-04-28,1172.45,3910.68994140625,29.98
2007-04-29,1168.424,3910.68994140625,29.88
2007-04-30,1164.4,3910.68994140625,29.77
2007-05-01,1160.62,3910.68994140625,29.68
2007-05-02,1156.848,3910.68994140625,29.58
2007-05-03,1151.18,3910.68994140625,29.44
2007-05-04,1145.52,3910.68994140625,29.29
2007-05-05,1141.74,3910.68994140625,29.2
2007-05-06,1137.97,3910.68994140625,29.1
2007-05-07,1128.53,3910.68994140625,28.86
2007-05-08,1128.53,3910.68994140625,28.86
2007-05-09,1122.86,3910.68994140625,28.71
2007-05-10,1119.09,3910.68994140625,28.62
2007-05-11,1115.31,3910.68994140625,28.52
2007-05-12,1109.65,3910.68994140625,28.37
2007-05-13,1105.87,3910.68994140625,28.28
2007-05-14,1100.21,3910.68994140625,28.13
2007-05-15,1094.54,3910.68994140625,27.99
2007-05-16,1088.88,3910.68994140625,27.84
2007-05-17,1083.22,3910.68994140625,27.7
2007-05-18,1079.44,3910.68994140625,27.6
2007-05-19,1075.66,3910.68994140625,27.51
2007-05-20,1071.89,3910.68994140625,27.41
2007-05-21,1071.89,3910.68994140625,27.41
2007-05-22,1062.42,3910.68994140625,27.17
2007-05-23,1056.73,3910.68994140625,27.02
2007-05-24,1052.94,3910.68994140625,26.92
2007-05-25,1052.94,3910.68994140625,26.92
2007-05-26,1051.04,3910.68994140625,26.88
2007-05-27,1051.04,3910.68994140625,26.88
2007-05-28,1051.04,3910.68994140625,26.88
2007-05-29,1053.73,3910.68994140625,26.94
2007-05-30,1058.62,3910.68994140625,27.07
2007-05-31,1058.62,3910.68994140625,27.07
2007-06-01,1058.62,3910.68994140625,27.07
2007-06-02,1058.62,3910.68994140625,27.07
2007-06-03,1058.62,3910.68994140625,27.07
2007-06-04,1058.62,3910.68994140625,27.07
2007-06-05,1058.62,3910.68994140625,27.07
2007-06-06,1058.62,3910.68994140625,27.07
2007-06-07,1058.62,3910.68994140625,27.07
2007-06-08,1058.62,3910.68994140625,27.07
2007-06-09,1058.62,3910.68994140625,27.07
2007-06-10,1058.62,3910.68994140625,27.07
2007-06-11,1058.62,3910.68994140625,27.07
2007-06-12,1058.62,3910.68994140625,27.07
2007-06-13,1056.73,3910.68994140625,27.02
2007-06-14,1056.73,3910.68994140625,27.02
2007-06-15,1056.73,3910.68994140625,27.02
2007-06-16,1056.73,3910.68994140625,27.02
2007-06-17,1054.8,3910.68994140625,26.97
2007-06-18,1054.8,3910.68994140625,26.97
2007-06-19,1054.8,3910.68994140625,26.97
2007-06-20,1052.94,3910.68994140625,26.92
2007-06-21,1052.94,3910.68994140625,26.92
2007-06-22,1052.94,3910.68994140625,26.92
2007-06-23,1052.94,3910.68994140625,26.92
2007-06-24,1052.94,3910.68994140625,26.92
2007-06-25,1052.94,3910.68994140625,26.92
2007-06-26,1052.94,3910.68994140625,26.92
2007-06-27,1049.14,3910.68994140625,26.83
2007-06-28,1049.14,3910.68994140625,26.83
2007-06-29,1047.25,3910.68994140625,26.78
2007-06-30,1047.25,3910.68994140625,26.78
2007-07-01,1047.25,3910.69,26.78
2007-07-02,1047.25,3910.69,26.78
2007-07-03,1049.14,3910.69,26.83
2007-07-04,1052.94,3910.69,26.92
2007-07-05,1073.78,3910.69,27.46
2007-07-06,1077.55,3910.69,27.55
2007-07-07,1081.33,3910.69,27.65
2007-07-08,1088.88,3910.69,27.84
2007-07-09,1098.32,3910.69,28.09
2007-07-10,1100.21,3910.69,28.13
2007-07-11,1100.21,3910.69,28.13
2007-07-12,1100.21,3910.69,28.13
2007-07-13,1100.21,3910.69,28.13
2007-07-14,1100.21,3910.69,28.13
2007-07-15,1100.21,3910.69,28.13
2007-07-16,1100.21,3910.69,28.13
2007-07-17,1096.43,3910.69,28.04
2007-07-18,1096.43,3910.69,28.04
2007-07-19,1103.98,3910.69,28.23
2007-07-20,1111.54,3910.69,28.42
2007-07-21,1119.09,3910.69,28.62
2007-07-22,1126.64,3910.69,28.81
2007-07-23,1136.08,3910.69,29.05
2007-07-24,1137.97,3910.69,29.1
2007-07-25,1143.63,3910.69,29.24
2007-07-26,1145.52,3910.69,29.29
2007-07-27,1149.3,3910.69,29.39
2007-07-28,1156.85,3910.69,29.58
2007-07-29,1160.62,3910.69,29.68
2007-07-30,1164.4,3910.69,29.77
2007-07-31,1168.42,3910.69,29.88
2007-08-01,1172.45,3910.69,29.98
2007-08-02,1170.44,3910.69,29.93
2007-08-03,1172.45,3910.69,29.98
2007-08-04,1174.46,3910.69,30.03
2007-08-05,1176.47,3910.69,30.08
2007-08-06,1176.47,3910.69,30.08
2007-08-07,1176.47,3910.69,30.08
2007-08-08,1176.47,3910.69,30.08
2007-08-09,1176.47,3910.69,30.08
2007-08-10,1176.47,3910.69,30.08
2007-08-11,1176.47,3910.69,30.08
2007-08-12,1176.47,3910.69,30.08
2007-08-13,1176.47,3910.69,30.08
2007-08-14,1176.47,3910.69,30.08
2007-08-15,1176.47,3910.69,30.08
2007-08-16,1174.46,3910.69,30.03
2007-08-17,1174.46,3910.69,30.03
2007-08-18,1174.46,3910.69,30.03
2007-08-19,1174.46,3910.69,30.03
2007-08-20,1174.46,3910.69,30.03
2007-08-21,1174.46,3910.69,30.03
2007-08-22,1172.45,3910.69,29.98
2007-08-23,1174.52,3910.69,30.03
2007-08-24,1204.64,3910.69,30.8
2007-08-25,1224.76,3910.69,31.32
2007-08-26,1244.88,3910.69,31.83
2007-08-27,1265.0,3910.69,32.35
2007-08-28,1286.0,3910.69,32.88
2007-08-29,1368.2,3910.69,34.99
2007-08-30,1408.84,3910.69,36.03
2007-08-31,1431.55,3910.69,36.61
2007-09-01,1451.98,3910.69,37.13
2007-09-02,1479.24,3910.69,37.83
2007-09-03,1545.1,3910.69,39.51
2007-09-04,1611.88,3910.69,41.22
2007-09-05,1673.25,3910.69,42.79
2007-09-06,1722.35,3910.69,44.04
2007-09-07,1746.9,3910.69,44.67
2007-09-08,1771.45,3910.69,45.3
2007-09-09,1778.64,3910.69,45.48
2007-09-10,1796.0,3910.69,45.93
2007-09-11,1800.91,3910.69,46.05
2007-09-12,1808.28,3910.69,46.24
2007-09-13,1827.92,3910.69,46.74
2007-09-14,1837.73,3910.69,46.99
2007-09-15,1842.65,3910.69,47.12
2007-09-16,1845.1,3910.69,47.18
2007-09-17,1860.95,3910.69,47.59
2007-09-18,1874.16,3910.69,47.92
2007-09-19,1882.09,3910.69,48.13
2007-09-20,1897.94,3910.69,48.53
2007-09-21,1897.94,3910.69,48.53
2007-09-22,1900.58,3910.69,48.6
2007-09-23,1903.22,3910.69,48.67
2007-09-24,1908.51,3910.69,48.8
2007-09-25,1911.15,3910.69,48.87
2007-09-26,1913.79,3910.69,48.94
2007-09-27,1916.43,3910.69,49.0
2007-09-28,1919.08,3910.69,49.07
2007-09-29,1921.72,3910.69,49.14
2007-09-30,1929.64,3910.69,49.34
2007-10-01,1937.57,3910.68994140625,49.55
2007-10-02,1940.21,3910.68994140625,49.61
2007-10-03,1942.85,3910.68994140625,49.68
2007-10-04,1945.5,3910.68994140625,49.75
2007-10-05,1948.14,3910.68994140625,49.82
2007-10-06,1953.42,3910.68994140625,49.95
2007-10-07,1953.42,3910.68994140625,49.95
2007-10-08,1956.06,3910.68994140625,50.02
2007-10-09,1958.71,3910.68994140625,50.09
2007-10-10,1961.35,3910.68994140625,50.15
2007-10-11,1966.63,3910.68994140625,50.29
2007-10-12,1977.2,3910.68994140625,50.56
2007-10-13,1993.05,3910.68994140625,50.96
2007-10-14,2003.62,3910.68994140625,51.23
2007-10-15,2008.9,3910.68994140625,51.37
2007-10-16,2014.19,3910.68994140625,51.5
2007-10-17,2016.83,3910.68994140625,51.57
2007-10-18,2019.47,3910.68994140625,51.64
2007-10-19,2024.76,3910.68994140625,51.78
2007-10-20,2027.4,3910.68994140625,51.84
2007-10-21,2032.68,3910.68994140625,51.98
2007-10-22,2035.32,3910.68994140625,52.05
2007-10-23,2035.32,3910.68994140625,52.05
2007-10-24,2035.32,3910.68994140625,52.05
2007-10-25,2035.32,3910.68994140625,52.05
2007-10-26,2035.32,3910.68994140625,52.05
2007-10-27,2035.32,3910.68994140625,52.05
2007-10-28,2035.32,3910.68994140625,52.05
2007-10-29,2035.32,3910.68994140625,52.05
2007-10-30,2035.32,3910.68994140625,52.05
2007-10-31,2035.32,3910.68994140625,52.05
2007-11-01,2035.32,3910.68994140625,52.05
2007-11-02,2035.32,3910.68994140625,52.05
2007-11-03,2032.68,3910.68994140625,51.98
2007-11-04,2032.68,3910.68994140625,51.98
2007-11-05,2032.68,3910.68994140625,51.98
2007-11-06,2035.32,3910.68994140625,52.05
2007-11-07,2037.97,3910.68994140625,52.11
2007-11-08,2040.61,3910.68994140625,52.18
2007-11-09,2040.61,3910.68994140625,52.18
2007-11-10,2040.61,3910.68994140625,52.18
2007-11-11,2040.61,3910.68994140625,52.18
2007-11-12,2040.61,3910.68994140625,52.18
2007-11-13,2040.61,3910.68994140625,52.18
2007-11-14,2043.25,3910.68994140625,52.25
2007-11-15,2043.25,3910.68994140625,52.25
2007-11-16,2043.25,3910.68994140625,52.25
2007-11-17,2043.25,3910.68994140625,52.25
2007-11-18,2043.25,3910.68994140625,52.25
2007-11-19,2043.25,3910.68994140625,52.25
2007-11-20,2043.25,3910.68994140625,52.25
2007-11-21,2043.25,3910.68994140625,52.25
2007-11-22,2043.25,3910.68994140625,52.25
2007-11-23,2043.25,3910.68994140625,52.25
2007-11-24,2043.25,3910.68994140625,52.25
2007-11-25,2043.25,3910.68994140625,52.25
2007-11-26,2043.25,3910.68994140625,52.25
2007-11-27,2043.25,3910.68994140625,52.25
2007-11-28,2043.25,3910.68994140625,52.25
2007-11-29,2043.25,3910.68994140625,52.25
2007-11-30,2043.25,3910.68994140625,52.25
2007-12-01,2043.25,3910.68994140625,52.25
2007-12-02,2043.25,3910.68994140625,52.25
2007-12-03,2040.61,3910.68994140625,52.18
2007-12-04,2040.61,3910.68994140625,52.18
2007-12-05,2037.97,3910.68994140625,52.11
2007-12-06,2037.97,3910.68994140625,52.11
2007-12-07,2037.97,3910.68994140625,52.11
2007-12-08,2037.97,3910.68994140625,52.11
2007-12-09,2038.0,3910.68994140625,52.11
2007-12-10,2035.32,3910.68994140625,52.05
2007-12-11,2035.32,3910.68994140625,52.05
2007-12-12,2035.32,3910.68994140625,52.05
2007-12-13,2035.32,3910.68994140625,52.05
2007-12-14,2024.76,3910.68994140625,51.78
2007-12-15,2019.47,3910.68994140625,51.64
2007-12-16,2016.83,3910.68994140625,51.57
2007-12-17,2014.19,3910.68994140625,51.5
2007-12-18,2008.9,3910.68994140625,51.37
2007-12-19,2006.26,3910.68994140625,51.3
2007-12-20,2006.26,3910.68994140625,51.3
2007-12-21,2006.26,3910.68994140625,51.3
2007-12-22,1998.04,3910.68994140625,51.09
2007-12-23,1998.04,3910.68994140625,51.09
2007-12-24,1998.04,3910.68994140625,51.09
2007-12-25,1998.34,3910.68994140625,51.1
2007-12-26,1998.34,3910.68994140625,51.1
2007-12-27,1998.34,3910.68994140625,51.1
2007-12-28,1998.34,3910.68994140625,51.1
2007-12-29,1998.34,3910.68994140625,51.1
2007-12-30,1998.34,3910.68994140625,51.1
2007-12-31,1998.34,3910.68994140625,51.1
2008-01-01,1998.34,3910.69,51.1
2008-01-02,1998.34,3910.69,51.1
2008-01-03,1998.34,3910.69,51.1
2008-01-04,1998.34,3910.69,51.1
2008-01-05,1998.34,3910.69,51.1
2008-01-06,1998.34,3910.69,51.1
2008-01-07,1998.34,3910.69,51.1
2008-01-08,1998.34,3910.69,51.1
2008-01-09,1934.93,3910.69,49.48
2008-01-10,1932.29,3910.69,49.41
2008-01-11,1927.0,3910.69,49.28
2008-01-12,1921.72,3910.69,49.14
2008-01-13,1916.43,3910.69,49.0
2008-01-14,1911.15,3910.69,48.87
2008-01-15,1905.87,3910.69,48.73
2008-01-16,1900.58,3910.69,48.6
2008-01-17,1897.94,3910.69,48.53
2008-01-18,1895.3,3910.69,48.46
2008-01-19,1892.66,3910.69,48.4
2008-01-20,1892.66,3910.69,48.4
2008-01-21,1892.66,3910.69,48.4
2008-01-22,1887.37,3910.69,48.26
2008-01-23,1882.09,3910.69,48.13
2008-01-24,1876.8,3910.69,47.99
2008-01-25,1871.52,3910.69,47.86
2008-01-26,1871.52,3910.69,47.86
2008-01-27,1871.52,3910.69,47.86
2008-01-28,1860.95,3910.69,47.59
2008-01-29,1858.31,3910.69,47.52
2008-01-30,1858.31,3910.69,47.52
2008-01-31,1858.31,3910.69,47.52
2008-02-01,1858.31,3910.69,47.52
2008-02-02,1858.31,3910.69,47.52
2008-02-03,1858.31,3910.69,47.52
2008-02-04,1858.31,3910.69,47.52
2008-02-05,1855.67,3910.69,47.45
2008-02-06,1855.68,3910.69,47.45
2008-02-07,1853.03,3910.69,47.38
2008-02-08,1853.03,3910.69,47.38
2008-02-09,1853.03,3910.69,47.38
2008-02-10,1853.03,3910.69,47.38
2008-02-11,1850.38,3910.69,47.32
2008-02-12,1850.38,3910.69,47.32
2008-02-13,1850.38,3910.69,47.32
2008-02-14,1847.74,3910.69,47.25
2008-02-15,1847.74,3910.69,47.25
2008-02-16,1847.74,3910.69,47.25
2008-02-17,1847.74,3910.69,47.25
2008-02-18,1845.1,3910.69,47.18
2008-02-19,1845.1,3910.69,47.18
2008-02-20,1842.65,3910.69,47.12
2008-02-21,1842.65,3910.69,47.12
2008-02-22,1842.65,3910.69,47.12
2008-02-23,1842.65,3910.69,47.12
2008-02-24,1840.19,3910.69,47.06
2008-02-25,1840.19,3910.69,47.06
2008-02-26,1837.73,3910.69,46.99
2008-02-27,1837.73,3910.69,46.99
2008-02-28,1832.82,3910.69,46.87
2008-02-29,1832.82,3910.69,46.87
2008-03-01,1832.82,3910.69,46.87
2008-03-02,1827.92,3910.69,46.74
2008-03-03,1827.92,3910.69,46.74
2008-03-04,1823.01,3910.69,46.62
2008-03-05,1823.01,3910.69,46.62
2008-03-06,1820.55,3910.69,46.55
2008-03-07,1820.55,3910.69,46.55
2008-03-08,1820.55,3910.69,46.55
2008-03-09,1820.55,3910.69,46.55
2008-03-10,1820.55,3910.69,46.55
2008-03-11,1820.55,3910.69,46.55
2008-03-12,1820.55,3910.69,46.55
2008-03-13,1820.55,3910.69,46.55
2008-03-14,1805.82,3910.69,46.18
2008-03-15,1805.82,3910.69,46.18
2008-03-16,1805.82,3910.69,46.18
2008-03-17,1805.82,3910.69,46.18
2008-03-18,1805.82,3910.69,46.18
2008-03-19,1805.82,3910.69,46.18
2008-03-20,1805.82,3910.69,46.18
2008-03-21,1805.82,3910.69,46.18
2008-03-22,1805.82,3910.69,46.18
2008-03-23,1805.82,3910.69,46.18
2008-03-24,1756.72,3910.69,44.92
2008-03-25,1756.72,3910.69,44.92
2008-03-26,1751.81,3910.69,44.8
2008-03-27,1746.9,3910.69,44.67
2008-03-28,1744.44,3910.69,44.61
2008-03-29,1739.54,3910.69,44.48
2008-03-30,1739.54,3910.69,44.48
2008-03-31,1734.63,3910.69,44.36
2008-04-01,1722.35,3910.69,44.04
2008-04-02,1714.98,3910.69,43.85
2008-04-03,1707.62,3910.69,43.67
2008-04-04,1700.26,3910.69,43.48
2008-04-05,1695.34,3910.69,43.35
2008-04-06,1695.34,3910.69,43.35
2008-04-07,1683.07,3910.69,43.04
2008-04-08,1678.16,3910.69,42.91
2008-04-09,1673.25,3910.69,42.79
2008-04-10,1668.34,3910.69,42.66
2008-04-11,1663.43,3910.69,42.54
2008-04-12,1658.52,3910.69,42.41
2008-04-13,1658.52,3910.69,42.41
2008-04-14,1646.24,3910.69,42.1
2008-04-15,1641.33,3910.69,41.97
2008-04-16,1636.43,3910.69,41.85
2008-04-17,1631.52,3910.69,41.72
2008-04-18,1626.6,3910.69,41.59
2008-04-19,1626.6,3910.69,41.59
2008-04-20,1611.88,3910.69,41.22
2008-04-21,1611.88,3910.69,41.22
2008-04-22,1611.88,3910.69,41.22
2008-04-23,1590.52,3910.69,40.67
2008-04-24,1590.52,3910.69,40.67
2008-04-25,1590.52,3910.69,40.67
2008-04-26,1572.35,3910.69,40.21
2008-04-27,1572.85,3910.69,40.22
2008-04-28,1576.89,3910.69,40.32
2008-04-29,1585.97,3910.69,40.55
2008-04-30,1595.06,3910.69,40.79
2008-05-01,1595.06,3910.69,40.79
2008-05-02,1595.06,3910.69,40.79
2008-05-03,1595.06,3910.69,40.79
2008-05-04,1595.06,3910.69,40.79
2008-05-05,1592.79,3910.69,40.73
2008-05-06,1592.79,3910.69,40.73
2008-05-07,1592.79,3910.69,40.73
2008-05-08,1583.7,3910.69,40.5
2008-05-09,1579.16,3910.69,40.38
2008-05-10,1579.16,3910.69,40.38
2008-05-11,1579.16,3910.69,40.38
2008-05-12,1579.16,3910.69,40.38
2008-05-13,1560.99,3910.69,39.92
2008-05-14,1554.18,3910.69,39.74
2008-05-15,1547.37,3910.69,39.57
2008-05-16,1547.37,3910.69,39.57
2008-05-17,1547.37,3910.69,39.57
2008-05-18,1549.64,3910.69,39.63
2008-05-19,1549.64,3910.69,39.63
2008-05-20,1549.64,3910.69,39.63
2008-05-21,1549.64,3910.69,39.63
2008-05-22,1549.64,3910.69,39.63
2008-05-23,1549.64,3910.69,39.63
2008-05-24,1549.64,3910.69,39.63
2008-05-25,1549.64,3910.69,39.63
2008-05-26,1549.64,3910.69,39.63
2008-05-27,1547.37,3910.69,39.57
2008-05-28,1547.37,3910.69,39.57
2008-05-29,1547.37,3910.69,39.57
2008-05-30,1547.37,3910.69,39.57
2008-05-31,1547.37,3910.69,39.57
2008-06-01,1547.37,3910.69,39.57
2008-06-02,1545.1,3910.69,39.51
2008-06-03,1545.1,3910.69,39.51
2008-06-04,1542.82,3910.69,39.45
2008-06-05,1542.82,3910.69,39.45
2008-06-06,1533.74,3910.69,39.22
2008-06-07,1540.55,3910.69,39.39
2008-06-08,1540.55,3910.69,39.39
2008-06-09,1540.55,3910.69,39.39
2008-06-10,1542.82,3910.69,39.45
2008-06-11,1542.82,3910.69,39.45
2008-06-12,1545.1,3910.69,39.51
2008-06-13,1547.37,3910.69,39.57
2008-06-14,1547.37,3910.69,39.57
2008-06-15,1547.37,3910.69,39.57
2008-06-16,1547.37,3910.69,39.57
2008-06-17,1547.37,3910.69,39.57
2008-06-18,1545.1,3910.69,39.51
2008-06-19,1545.1,3910.69,39.51
2008-06-20,1545.1,3910.69,39.51
2008-06-21,1542.82,3910.69,39.45
2008-06-22,1542.82,3910.69,39.45
2008-06-23,1540.55,3910.69,39.39
2008-06-24,1540.55,3910.69,39.39
2008-06-25,1540.55,3910.69,39.39
2008-06-26,1538.28,3910.69,39.34
2008-06-27,1538.28,3910.69,39.34
2008-06-28,1536.01,3910.69,39.28
2008-06-29,1536.01,3910.69,39.28
2008-06-30,1533.74,3910.69,39.22
2008-07-01,1533.74,3910.69,39.22
2008-07-02,1531.47,3910.69,39.16
2008-07-03,1531.47,3910.69,39.16
2008-07-04,1506.49,3910.69,38.52
2008-07-05,1506.49,3910.69,38.52
2008-07-06,1506.49,3910.69,38.52
2008-07-07,1506.49,3910.69,38.52
2008-07-08,1565.54,3910.69,40.03
2008-07-09,1599.6,3910.69,40.9
2008-07-10,1631.52,3910.69,41.72
2008-07-11,1656.06,3910.69,42.35
2008-07-12,1675.7,3910.69,42.85
2008-07-13,1685.53,3910.69,43.1
2008-07-14,1690.44,3910.69,43.23
2008-07-15,1697.8,3910.69,43.41
2008-07-16,1697.8,3910.69,43.41
2008-07-17,1700.8,3910.69,43.49
2008-07-18,1700.8,3910.69,43.49
2008-07-19,1705.17,3910.69,43.6
2008-07-20,1707.62,3910.69,43.67
2008-07-21,1707.62,3910.69,43.67
2008-07-22,1710.07,3910.69,43.73
2008-07-23,1712.53,3910.69,43.79
2008-07-24,1714.98,3910.69,43.85
2008-07-25,1717.44,3910.69,43.92
2008-07-26,1719.9,3910.69,43.98
2008-07-27,1722.35,3910.69,44.04
2008-07-28,1722.35,3910.69,44.04
2008-07-29,1722.35,3910.69,44.04
2008-07-30,1722.35,3910.69,44.04
2008-07-31,1722.35,3910.69,44.04
2008-08-01,1722.35,3910.69,44.04
2008-08-02,1722.35,3910.69,44.04
2008-08-03,1722.35,3910.69,44.04
2008-08-04,1722.35,3910.69,44.04
2008-08-05,1719.9,3910.69,43.98
2008-08-06,1719.9,3910.69,43.98
2008-08-07,1717.44,3910.69,43.92
2008-08-08,1717.44,3910.69,43.92
2008-08-09,1714.98,3910.69,43.85
2008-08-10,1714.98,3910.69,43.85
2008-08-11,1712.53,3910.69,43.79
2008-08-12,1712.53,3910.69,43.79
2008-08-13,1710.07,3910.69,43.73
2008-08-14,1710.07,3910.69,43.73
2008-08-15,1707.62,3910.69,43.67
2008-08-16,1707.62,3910.69,43.67
2008-08-17,1705.17,3910.69,43.6
2008-08-18,1705.17,3910.69,43.6
2008-08-19,1702.71,3910.69,43.54
2008-08-20,1702.71,3910.69,43.54
2008-08-21,1700.26,3910.69,43.48
2008-08-22,1700.26,3910.69,43.48
2008-08-23,1700.26,3910.69,43.48
2008-08-24,1705.17,3910.69,43.6
2008-08-25,1710.07,3910.69,43.73
2008-08-26,1722.35,3910.69,44.04
2008-08-27,1746.9,3910.69,44.67
2008-08-28,1746.9,3910.69,44.67
2008-08-29,1786.18,3910.69,45.67
2008-08-30,1796.0,3910.69,45.93
2008-08-31,1810.73,3910.69,46.3
2008-09-01,1820.55,3910.69,46.55
2008-09-02,1832.82,3910.69,46.87
2008-09-03,1845.1,3910.69,47.18
2008-09-04,1855.87,3910.69,47.46
2008-09-05,1855.87,3910.69,47.46
2008-09-06,1860.95,3910.69,47.59
2008-09-07,1866.24,3910.69,47.72
2008-09-08,1871.52,3910.69,47.86
2008-09-09,1897.94,3910.69,48.53
2008-09-10,1919.08,3910.69,49.07
2008-09-11,1929.64,3910.69,49.34
2008-09-12,1942.85,3910.69,49.68
2008-09-13,1953.42,3910.69,49.95
2008-09-14,1971.92,3910.69,50.42
2008-09-15,1977.2,3910.69,50.56
2008-09-16,2016.83,3910.69,51.57
2008-09-17,2082.88,3910.69,53.26
